iter	Passed	Remaining
1663	36401	17807
1664	36422	17784
1665	36448	17764
1666	36469	17742
1667	36489	17719
1668	36510	17697
1669	36532	17675
1670	36554	17653
1671	36575	17631
1672	36598	17610
1673	36618	17587
1674	36642	17566
1675	36663	17544
1676	36683	17521
1677	36704	17499
1678	36725	17476
1679	36750	17456
1680	36770	17433
1681	36791	17411
1682	36812	17388
1683	36834	17367
1684	36857	17346
1685	36878	17323
1686	36898	17301
1687	36919	17278
1688	36945	17258
1689	36965	17236
1690	36985	17213
1691	37006	17191
1692	37029	17169
1693	37051	17147
1694	37071	17125
1695	37093	17103
1696	37114	17081
1697	37140	17060
1698	37161	17038
1699	37181	17016
1700	37201	16993
1701	37221	16970
1702	37247	16950
1703	37268	16928
1704	37289	16906
1705	37310	16883
1706	37336	16863
1707	37357	16841
1708	37378	16819
1709	37399	16797
1710	37419	16774
1711	37443	16753
1712	37464	16731
1713	37484	16708
1714	37505	16686
1715	37530	16665
1716	37551	16643
1717	37571	16620
1718	37592	16598
1719	37614	16576
1720	37640	16556
1721	37660	16534
1722	37681	16511
1723	37701	16489
1724	37727	16468
1725	37749	16447
1726	37769	16424
1727	37790	16402
1728	37810	16379
1729	37837	16359
1730	37858	16337
1731	37879	16315
1732	37899	16292
1733	37923	16271
1734	37946	16250
1735	37967	16228
1736	37987	16205
1737	38008	16183
1738	38033	16162
1739	38053	16140
1740	38074	16117
1741	38095	16095
1742	38115	16072
1743	38138	16051
1744	38159	16029
1745	38180	16006
1746	38200	15984
1747	38224	15963
1748	38245	15940
1749	38265	15918
1750	38287	15896
1751	38307	15873
1752	38334	15854
1753	38354	15831
1754	38374	15809
1755	38395	15786
1756	38419	15765
1757	38441	15743
1758	38462	15721
1759	38482	15699
1760	38503	15676
1761	38529	15656
1762	38549	15634
1763	38570	15611
1764	38591	15589
1765	38616	15568
1766	38637	15546
1767	38659	15525
1768	38680	15502
1769	38701	15480
1770	38727	15460
1771	38747	15437
1772	38767	15415
1773	38787	15392
1774	38808	15370
1775	38833	15349
1776	38854	15327
1777	38874	15304
1778	38895	15282
1779	38921	15262
1780	38942	15240
1781	38963	15217
1782	38982	15195
1783	39002	15172
1784	39028	15152
1785	39049	15130
1786	39070	15107
1787	39091	15085
1788	39116	15064
1789	39137	15042
1790	39158	15020
1791	39180	14998
1792	39200	14976
1793	39224	14955
1794	39245	14932
1795	39266	14910
1796	39286	14888
1797	39309	14866
1798	39336	14846
1799	39356	14824
1800	39377	14802
1801	39400	14780
1802	39421	14758
1803	39440	14735
1804	39461	14713
1805	39480	14690
1806	39500	14667
1807	39523	14646
1808	39544	14624
1809	39565	14601
1810	39585	14579
1811	39608	14557
1812	39630	14536
1813	39655	14515
1814	39675	14492
1815	39695	14470
1816	39718	14448
1817	39738	14426
1818	39758	14403
1819	39778	14381
1820	39802	14360
1821	39824	14338
1822	39843	14315
1823	39862	14292
1824	39881	14269
1825	39901	14247
1826	39922	14225
1827	39941	14202
1828	39961	14180
1829	39982	14157
1830	40009	14137
1831	40028	14114
1832	40048	14092
1833	40068	14069
1834	40087	14047
1835	40110	14025
1836	40130	14003
1837	40150	13980
1838	40172	13958
1839	40194	13937
1840	40216	13915
1841	40236	13892
1842	40255	13870
1843	40275	13847
1844	40298	13826
1845	40319	13803
1846	40341	13782
1847	40361	13759
1848	40382	13737
1849	40405	13716
1850	40426	13694
1851	40446	13671
1852	40465	13648
1853	40486	13626
1854	40508	13604
1855	40530	13583
1856	40552	13561
1857	40573	13538
1858	40595	13517
1859	40616	13495
1860	40637	13473
1861	40657	13450
1862	40676	13427
1863	40700	13406
1864	40721	13384
1865	40741	13362
1866	40762	13340
1867	40784	13318
1868	40807	13296
1869	40828	13274
1870	40848	13252
1871	40868	13229
1872	40890	13208
1873	40911	13185
1874	40932	13163
1875	40952	13141
1876	40972	13119
1877	40997	13098
1878	41017	13075
1879	41038	13053
1880	41059	13031
1881	41080	13009
1882	41102	12987
1883	41123	12965
1884	41144	12943
1885	41165	12921
1886	41190	12900
1887	41212	12878
1888	41234	12857
1889	41255	12835
1890	41279	12813
1891	41301	12792
1892	41321	12769
1893	41342	12747
1894	41362	12725
1895	41387	12704
1896	41409	12682
1897	41430	12660
1898	41451	12638
1899	41472	12616
1900	41495	12594
1901	41517	12573
1902	41538	12550
1903	41560	12529
1904	41584	12507
1905	41605	12485
1906	41625	12463
1907	41646	12441
1908	41667	12419
1909	41693	12398
1910	41715	12377
1911	41735	12354
1912	41756	12332
1913	41780	12311
1914	41804	12290
1915	41824	12268
1916	41844	12245
1917	41864	12223
1918	41888	12202
1919	41908	12179
1920	41929	12157
1921	41950	12135
1922	41972	12113
1923	41994	12091
1924	42014	12069
1925	42034	12047
1926	42054	12024
1927	42078	12003
1928	42099	11981
1929	42120	11959
1930	42140	11937
1931	42160	11914
1932	42185	11894
1933	42206	11872
1934	42228	11850
1935	42248	11827
1936	42271	11806
1937	42294	11784
1938	42314	11762
1939	42335	11740
1940	42357	11718
1941	42383	11697
1942	42403	11675
1943	42423	11653
1944	42444	11631
1945	42467	11609
1946	42490	11588
1947	42511	11566
1948	42532	11544
1949	42553	11522
1950	42578	11501
1951	42599	11479
1952	42619	11456
1953	42641	11434
1954	42662	11413
1955	42687	11392
1956	42709	11370
1957	42730	11348
1958	42750	11326
1959	42776	11305
1960	42798	11283
1961	42819	11261
1962	42839	11239
1963	42859	11216
1964	42884	11195
1965	42905	11173
1966	42925	11151
1967	42946	11129
1968	42970	11108
1969	42992	11086
1970	43013	11064
1971	43033	11041
1972	43053	11019
1973	43078	10998
1974	43100	10976
1975	43120	10954
1976	43141	10932
1977	43167	10911
1978	43188	10889
1979	43209	10867
1980	43229	10845
1981	43251	10823
1982	43277	10803
1983	43297	10780
1984	43318	10758
1985	43338	10736
1986	43361	10714
1987	43381	10692
1988	43401	10670
1989	43422	10648
1990	43443	10626
1991	43466	10604
1992	43489	10583
1993	43508	10560
1994	43530	10538
1995	43551	10516
1996	43574	10495
1997	43597	10473
1998	43618	10451
1999	43639	10429
2000	43666	10409
2001	43687	10387
2002	43708	10365
2003	43727	10342
2004	43748	10320
2005	43772	10299
2006	43793	10277
2007	43814	10255
2008	43834	10233
2009	43859	10212
2010	43881	10190
2011	43902	10168
2012	43922	10146
2013	43943	10123
2014	43969	10103
2015	43990	10081
2016	44011	10059
2017	44031	10037
2018	44054	10015
2019	44075	9993
2020	44096	9971
2021	44117	9949
2022	44138	9927
2023	44164	9906
2024	44189	9885
2025	44209	9863
2026	44230	9841
2027	44256	9820
2028	44276	9798
2029	44295	9775
2030	44315	9753
2031	44335	9731
2032	44354	9708
2033	44375	9686
2034	44395	9664
2035	44416	9642
2036	44439	9620
2037	44462	9599
2038	44482	9577
2039	44504	9555
2040	44524	9533
2041	44549	9511
2042	44572	9490
2043	44593	9468
2044	44614	9446
2045	44637	9424
2046	44663	9403
2047	44682	9381
2048	44702	9359
2049	44721	9336
2050	44744	9315
2051	44767	9293
2052	44788	9271
2053	44808	9249
2054	44829	9227
2055	44855	9206
2056	44875	9184
2057	44895	9162
2058	44915	9140
2059	44936	9118
2060	44959	9096
2061	44980	9074
2062	45000	9052
2063	45022	9030
2064	45045	9009
2065	45068	8987
2066	45089	8965
2067	45108	8943
2068	45128	8921
2069	45154	8900
2070	45175	8878
2071	45196	8855
2072	45216	8833
2073	45241	8812
2074	45262	8790
2075	45283	8768
2076	45304	8746
2077	45324	8724
2078	45350	8703
2079	45371	8681
2080	45392	8659
2081	45413	8637
2082	45438	8616
2083	45459	8594
2084	45480	8572
2085	45502	8550
2086	45523	8528
2087	45552	8508
2088	45575	8486
2089	45595	8464
2090	45616	8442
2091	45641	8421
2092	45664	8399
2093	45685	8377
2094	45705	8355
2095	45726	8333
2096	45751	8312
2097	45771	8290
2098	45791	8268
2099	45810	8245
2100	45837	8224
2101	45858	8203
2102	45879	8181
2103	45899	8159
2104	45920	8136
2105	45946	8115
2106	45967	8093
2107	45987	8071
2108	46007	8049
2109	46031	8028
2110	46053	8006
2111	46074	7984
2112	46096	7962
2113	46117	7940
2114	46141	7919
2115	46162	7897
2116	46183	7875
2117	46203	7853
2118	46224	7831
2119	46246	7809
2120	46267	7787
2121	46287	7765
2122	46307	7743
2123	46331	7721
2124	46352	7699
2125	46372	7677
2126	46393	7655
2127	46413	7633
2128	46436	7612
2129	46457	7590
2130	46478	7568
2131	46499	7546
2132	46522	7524
2133	46545	7503
2134	46566	7481
2135	46589	7459
2136	46610	7437
2137	46634	7416
2138	46656	7394
2139	46676	7372
2140	46696	7350
2141	46720	7328
2142	46742	7306
2143	46763	7285
2144	46784	7263
2145	46805	7241
2146	46829	7219
2147	46850	7197
2148	46871	7175
2149	46891	7153
2150	46912	7131
2151	46935	7110
2152	46955	7088
2153	46976	7066
2154	46997	7044
2155	47022	7022
2156	47045	7001
2157	47064	6978
2158	47084	6956
2159	47104	6934
2160	47129	6913
2161	47150	6891
2162	47171	6869
2163	47192	6847
2164	47217	6826
2165	47238	6804
2166	47258	6782
2167	47278	6760
2168	47299	6738
2169	47324	6716
2170	47345	6695
2171	47366	6673
2172	47387	6651
2173	47408	6629
2174	47431	6607
2175	47452	6585
2176	47473	6563
2177	47496	6542
2178	47520	6520
2179	47542	6498
2180	47563	6476
2181	47583	6454
2182	47605	6433
2183	47628	6411
2184	47650	6389
2185	47670	6367
2186	47690	6345
2187	47711	6323
2188	47733	6301
2189	47754	6279
2190	47774	6258
2191	47795	6236
2192	47822	6214
2193	47843	6193
2194	47864	6171
2195	47884	6149
2196	47905	6127
2197	47927	6105
2198	47948	6083
2199	47969	6061
2200	47989	6039
2201	48015	6018
2202	48036	5996
2203	48057	5974
2204	48078	5952
2205	48098	5930
2206	48124	5909
2207	48144	5887
2208	48166	5865
2209	48186	5843
2210	48210	5821
2211	48232	5800
2212	48252	5778
2213	48273	5756
2214	48293	5734
2215	48317	5712
2216	48339	5690
2217	48359	5668
2218	48380	5646
2219	48404	5625
2220	48426	5603
2221	48447	5581
2222	48467	5559
2223	48488	5537
2224	48513	5516
2225	48534	5494
2226	48556	5472
2227	48577	5450
2228	48600	5429
2229	48623	5407
2230	48645	5385
2231	48667	5363
2232	48687	5341
2233	48709	5320
2234	48731	5298
2235	48752	5276
2236	48774	5254
2237	48797	5232
2238	48820	5211
2239	48841	5189
2240	48861	5167
2241	48883	5145
2242	48905	5123
2243	48926	5101
2244	48946	5079
2245	48967	5058
2246	48988	5036
2247	49014	5014
2248	49035	4992
2249	49056	4971
2250	49077	4949
2251	49099	4927
2252	49124	4905
2253	49145	4884
2254	49165	4861
2255	49186	4840
2256	49210	4818
2257	49232	4796
2258	49253	4774
2259	49274	4752
2260	49299	4731
2261	49321	4709
2262	49342	4687
2263	49363	4665
2264	49383	4644
2265	49409	4622
2266	49430	4600
2267	49454	4579
2268	49475	4557
2269	49501	4535
2270	49523	4513
2271	49543	4492
2272	49563	4470
2273	49584	4448
2274	49610	4426
2275	49633	4405
2276	49653	4383
2277	49674	4361
2278	49698	4339
2279	49719	4317
2280	49741	4295
2281	49761	4273
2282	49781	4252
2283	49807	4230
2284	49827	4208
2285	49849	4186
2286	49869	4164
2287	49891	4143
2288	49913	4121
2289	49934	4099
2290	49955	4077
2291	49975	4055
2292	49999	4033
2293	50019	4012
2294	50039	3990
2295	50059	3968
2296	50079	3946
2297	50106	3924
2298	50127	3902
2299	50148	3881
2300	50169	3859
2301	50194	3837
2302	50215	3815
2303	50235	3793
2304	50255	3771
2305	50276	3750
2306	50299	3728
2307	50320	3706
2308	50340	3684
2309	50361	3662
2310	50384	3640
2311	50406	3619
2312	50427	3597
2313	50447	3575
2314	50467	3553
2315	50493	3531
2316	50514	3510
2317	50536	3488
2318	50556	3466
2319	50577	3444
2320	50601	3422
2321	50622	3400
2322	50648	3379
2323	50669	3357
2324	50692	3335
2325	50713	3314
2326	50733	3292
2327	50752	3270
2328	50775	3248
2329	50796	3226
2330	50818	3204
2331	50839	3182
2332	50859	3161
2333	50884	3139
2334	50905	3117
2335	50925	3095
2336	50944	3073
2337	50964	3051
2338	50988	3030
2339	51009	3008
2340	51029	2986
2341	51050	2964
2342	51076	2942
2343	51097	2921
2344	51117	2899
2345	51139	2877
2346	51159	2855
2347	51183	2833
2348	51204	2811
2349	51224	2790
2350	51244	2768
2351	51265	2746
2352	51290	2724
2353	51310	2702
2354	51331	2681
2355	51352	2659
2356	51377	2637
2357	51399	2615
2358	51419	2593
2359	51440	2572
2360	51463	2550
2361	51487	2528
2362	51510	2506
2363	51530	2484
2364	51550	2463
2365	51575	2441
2366	51595	2419
2367	51616	2397
2368	51638	2375
2369	51659	2354
2370	51687	2332
2371	51708	2310
2372	51728	2288
2373	51748	2267
2374	51774	2245
2375	51795	2223
2376	51817	2201
2377	51837	2179
2378	51857	2157
2379	51882	2136
2380	51903	2114
2381	51924	2092
2382	51944	2070
2383	51968	2049
2384	51989	2027
2385	52010	2005
2386	52030	1983
2387	52050	1961
2388	52074	1939
2389	52096	1918
2390	52116	1896
2391	52135	1874
2392	52157	1852
2393	52179	1830
2394	52200	1809
2395	52222	1787
2396	52243	1765
2397	52266	1743
2398	52287	1721
2399	52308	1700
2400	52329	1678
2401	52349	1656
2402	52376	1634
2403	52397	1612
2404	52417	1591
2405	52439	1569
2406	52464	1547
2407	52485	1525
2408	52507	1503
2409	52527	1482
2410	52547	1460
2411	52571	1438
2412	52592	1416
2413	52614	1394
2414	52635	1373
2415	52659	1351
2416	52681	1329
2417	52701	1307
2418	52722	1285
2419	52741	1264
2420	52766	1242
2421	52787	1220
2422	52808	1198
2423	52828	1176
2424	52849	1155
2425	52873	1133
2426	52894	1111
2427	52914	1089
2428	52936	1067
2429	52964	1046
2430	52987	1024
2431	53010	1002
2432	53032	980
2433	53056	959
2434	53080	937
2435	53101	915
2436	53122	893
2437	53143	871
2438	53169	850
2439	53191	828
2440	53213	806
2441	53234	784
2442	53260	763
2443	53282	741
2444	53303	719
2445	53324	697
2446	53346	675
2447	53372	654
2448	53395	632
2449	53417	610
2450	53438	588
2451	53466	566
2452	53490	545
2453	53513	523
2454	53533	501
2455	53559	479
2456	53582	457
2457	53603	436
2458	53624	414
2459	53648	392
2460	53670	370
2461	53692	348
2462	53714	327
2463	53735	305
2464	53761	283
2465	53783	261
2466	53805	239
2467	53826	218
2468	53853	196
2469	53883	174
2470	53912	152
2471	53942	130
2472	53974	109
2473	53995	87
2474	54018	65
2475	54040	43
2476	54065	21
2477	54087	0
